Date,Open,High,Low,Close,Volume,Volume IOTA,Market Cap
10/28/2018,0.4794691,0.4843568,0.4778205,0.4836707,"5,620,384.24","11,696,798.90","1,335,581,497.30"
10/27/2018,0.4929739,0.4953556,0.4790518,0.4790917,"6,963,827.03","14,169,437.19","1,366,050,596.18"
10/26/2018,0.4971001,0.4980193,0.4912715,0.4930428,"7,114,264.59","14,385,385.61","1,374,611,318.94"
10/25/2018,0.4939841,0.5000485,0.4883065,0.4969683,"7,553,292.05","15,295,065.97","1,372,638,994.87"
10/24/2018,0.4968779,0.4996770,0.4928281,0.4938272,"5,945,987.12","11,978,750.48","1,379,697,431.36"
10/23/2018,0.4972822,0.5012348,0.4902457,0.4965419,"9,525,775.80","19,237,502.91","1,376,331,555.61"
10/22/2018,0.5004633,0.5031360,0.4932321,0.4978192,"12,089,029.33","24,228,632.47","1,386,864,205.43"
10/21/2018,0.5053307,0.5143413,0.4995082,0.5014332,"18,062,171.78","35,510,646.29","1,413,783,151.91"
10/20/2018,0.4959648,0.5118790,0.4956199,0.5047823,"19,557,410.20","38,724,247.18","1,403,782,329.29"
10/19/2018,0.5019255,0.5046032,0.4948399,0.4960202,"16,553,437.72","33,105,870.31","1,389,807,335.83"
10/18/2018,0.5207340,0.5304038,0.4996089,0.5019338,"21,751,923.86","42,172,308.29","1,433,645,288.63"
10/17/2018,0.5091573,0.5227076,0.5068697,0.5208590,"21,022,688.91","40,941,178.77","1,427,247,632.29"
10/16/2018,0.5097748,0.5126542,0.5052741,0.5095475,"15,682,026.93","30,829,914.53","1,413,843,320.82"
10/15/2018,0.4891068,0.5301327,0.4823467,0.5097491,"39,036,942.96","77,004,667.01","1,409,062,194.86"
10/14/2018,0.4929476,0.5023038,0.4878830,0.4889142,"15,876,743.44","31,890,938.36","1,383,775,186.88"
10/13/2018,0.4950954,0.5051708,0.4922490,0.4928917,"15,863,027.59","31,734,934.94","1,389,376,270.57"
10/12/2018,0.4908165,0.5119753,0.4862096,0.4951071,"19,386,352.23","38,581,489.39","1,396,653,005.50"
10/11/2018,0.5879878,0.5879878,0.4869425,0.4924386,"42,715,784.07","81,865,191.78","1,450,308,889.48"
10/10/2018,0.5919518,0.5922546,0.5742327,0.5883575,"22,108,027.74","37,893,387.63","1,621,653,181.49"
10/09/2018,0.6014841,0.6085142,0.5862877,0.5916485,"23,773,171.84","39,989,073.45","1,652,407,654.02"
10/08/2018,0.5708458,0.6025350,0.5708458,0.6013879,"28,936,369.69","49,550,469.32","1,623,183,734.34"
10/07/2018,0.5632932,0.5723144,0.5589801,0.5705202,"15,959,162.74","28,277,193.57","1,568,719,187.84"
10/06/2018,0.5751175,0.5763849,0.5609595,0.5627583,"17,257,281.44","30,371,049.67","1,579,370,383.48"
10/05/2018,0.5555019,0.5754691,0.5543603,0.5754691,"20,621,846.20","36,716,561.63","1,561,122,378.14"
10/04/2018,0.5513953,0.5701960,0.5513953,0.5556009,"21,560,241.63","38,571,086.34","1,553,685,680.56"
10/03/2018,0.5619855,0.5642344,0.5453010,0.5515182,"17,775,793.73","32,231,795.73","1,532,907,362.19"
10/02/2018,0.5594359,0.5671128,0.5539666,0.5636529,"19,403,487.90","34,557,599.37","1,560,657,661.33"
10/01/2018,0.5646319,0.5740847,0.5463818,0.5601594,"22,105,331.12","39,234,480.84","1,566,031,611.69"
09/30/2018,0.5615417,0.5683524,0.5568497,0.5645781,"18,719,277.31","33,265,760.81","1,564,094,639.53"
09/29/2018,0.5685194,0.5685194,0.5546442,0.5621347,"17,084,194.77","30,406,958.08","1,561,683,237.37"
09/28/2018,0.5798426,0.5831986,0.5570754,0.5684754,"24,660,333.04","43,289,008.83","1,583,407,528.21"
09/27/2018,0.5500466,0.5851279,0.5393052,0.5790021,"31,186,341.60","55,650,846.83","1,557,629,143.54"
09/26/2018,0.5604206,0.5687706,0.5430806,0.5508170,"21,214,959.92","38,188,474.32","1,544,120,957.90"
09/25/2018,0.5573057,0.5628195,0.5303377,0.5597478,"30,031,145.45","55,267,437.58","1,510,337,404.52"
09/24/2018,0.6083080,0.6109538,0.5475358,0.5575668,"55,809,229.53","97,192,772.68","1,596,038,874.93"
09/23/2018,0.6054176,0.6292597,0.5978703,0.6081647,"26,742,649.77","43,877,283.21","1,694,088,590.98"
09/22/2018,0.6271019,0.6429147,0.5808315,0.6055822,"33,489,070.14","55,604,498.87","1,674,035,132.20"
09/21/2018,0.5681815,0.6308215,0.5561800,0.6308215,"52,813,985.39","90,767,424.57","1,617,299,074.53"
09/20/2018,0.5286279,0.5762415,0.5277520,0.5697854,"31,980,754.10","59,743,498.19","1,487,885,329.48"
09/19/2018,0.5318957,0.5380772,0.5113194,0.5284072,"28,959,048.15","54,872,175.95","1,466,910,140.05"
09/18/2018,0.5330008,0.5393360,0.5082938,0.5330027,"38,623,289.69","72,726,313.82","1,476,145,258.69"
09/17/2018,0.5771424,0.5793763,0.5270629,0.5323103,"26,983,433.95","48,478,614.37","1,547,100,154.84"
09/16/2018,0.5720295,0.5788971,0.5578725,0.5765676,"21,101,289.04","37,109,583.72","1,580,499,321.48"
09/15/2018,0.5762258,0.5903187,0.5647629,0.5714618,"22,299,164.32","38,535,479.25","1,608,419,143.04"
09/14/2018,0.5737270,0.6074272,0.5619737,0.5763695,"28,601,024.54","49,091,768.94","1,619,363,399.24"
09/13/2018,0.5524940,0.5954870,0.5524940,0.5749095,"33,328,855.09","58,246,379.63","1,590,460,430.53"
09/12/2018,0.5484091,0.5556862,0.5154257,0.5544662,"35,796,238.25","66,632,890.62","1,493,207,443.41"
09/11/2018,0.5701349,0.5856500,0.5376490,0.5484447,"34,561,175.61","60,782,786.40","1,580,444,726.69"
09/10/2018,0.5625262,0.5947906,0.5576831,0.5701282,"35,522,405.13","61,891,468.50","1,595,302,279.64"
09/09/2018,0.5336760,0.5813776,0.5217215,0.5625936,"36,325,336.21","66,325,544.77","1,522,299,928.20"
09/08/2018,0.5716608,0.5884453,0.5284726,0.5340318,"32,584,029.89","57,376,835.85","1,578,481,916.68"
09/07/2018,0.5967536,0.6170168,0.5574580,0.5727100,"36,684,132.75","62,988,755.15","1,618,775,567.86"
09/06/2018,0.5785230,0.5974562,0.5408880,0.5961848,"51,226,527.00","90,653,569.35","1,570,657,218.43"
09/05/2018,0.7044334,0.7144236,0.5778421,0.5778421,"52,276,733.94","79,258,572.16","1,833,300,312.28"
09/04/2018,0.6991798,0.7370832,0.6973064,0.7019827,"44,566,714.45","62,412,471.09","1,984,772,118.07"
09/03/2018,0.7122690,0.7230565,0.6905213,0.6992228,"40,699,539.94","57,777,113.77","1,957,965,643.74"
09/02/2018,0.7406493,0.7431617,0.7058655,0.7124897,"42,318,574.62","58,873,410.14","1,997,943,713.73"
09/01/2018,0.7126493,0.7482241,0.7126493,0.7403327,"51,498,829.07","70,168,150.29","2,039,993,278.46"
08/31/2018,0.7150204,0.7360186,0.6908615,0.7128459,"56,451,296.34","79,120,879.86","1,983,143,867.76"
08/30/2018,0.7181269,0.7248699,0.6709156,0.7150390,"79,226,060.71","113,627,356.79","1,938,012,474.99"
08/29/2018,0.7719595,0.7959940,0.7185959,0.7193366,"90,368,165.89","119,045,567.01","2,109,957,220.61"
08/28/2018,0.6672404,0.7840287,0.6549313,0.7712968,"136,785,954.80","192,407,387.61","1,976,019,259.76"
08/27/2018,0.5606170,0.6763223,0.5589304,0.6687208,"101,589,269.32","169,132,560.18","1,669,521,529.13"
08/26/2018,0.5406395,0.5589793,0.5191917,0.5589793,"34,309,874.41","64,370,742.47","1,481,501,242.15"
08/25/2018,0.5209272,0.5431002,0.5175133,0.5401557,"31,037,657.66","58,490,713.97","1,474,936,849.38"
08/24/2018,0.5091971,0.5211384,0.5019622,0.5211384,"30,434,934.64","59,824,867.03","1,414,041,128.60"
08/23/2018,0.4846110,0.5094994,0.4845534,0.5094994,"31,776,310.52","63,962,749.46","1,380,853,983.08"
08/22/2018,0.5229409,0.5494907,0.4756693,0.4853247,"43,908,077.25","83,579,030.86","1,460,220,693.13"
08/21/2018,0.5048312,0.5339834,0.5032345,0.5227217,"30,408,077.88","58,840,791.01","1,436,421,432.56"
08/20/2018,0.5430829,0.5466943,0.5034416,0.5070552,"37,872,572.62","71,135,080.78","1,479,831,910.53"
08/19/2018,0.4974071,0.5620100,0.4839589,0.5431189,"49,228,761.31","94,214,844.03","1,452,348,982.43"
08/18/2018,0.5575718,0.5691039,0.4711156,0.4985291,"45,144,644.77","87,860,298.51","1,428,186,670.98"
08/17/2018,0.4692647,0.5612996,0.4691312,0.5550830,"58,503,855.31","117,070,809.04","1,389,016,090.75"
08/16/2018,0.4486874,0.4783044,0.4420941,0.4675905,"31,551,291.50","68,236,229.79","1,285,208,319.29"
08/15/2018,0.4503433,0.4957578,0.4455582,0.4474118,"42,578,727.72","89,882,226.57","1,316,710,406.72"
08/14/2018,0.4670885,0.4677154,0.4178588,0.4410367,"43,469,654.64","100,623,107.78","1,200,770,122.53"
08/13/2018,0.5442852,0.5523045,0.4658624,0.4674789,"36,556,896.09","69,514,451.24","1,461,724,834.56"
08/12/2018,0.5293227,0.5489768,0.5246650,0.5441830,"32,585,810.37","60,162,124.96","1,505,486,163.97"
08/11/2018,0.5839833,0.5839833,0.5145626,0.5297594,"50,964,058.40","94,795,733.32","1,494,330,374.43"
08/10/2018,0.6429287,0.6500304,0.5647485,0.5835152,"57,061,079.83","92,425,916.59","1,716,001,368.62"
08/09/2018,0.6210453,0.6708376,0.6101241,0.6446287,"49,021,423.07","75,773,473.81","1,798,208,833.33"
08/08/2018,0.7430478,0.7430478,0.6151776,0.6211889,"71,436,900.10","107,216,618.23","1,851,961,295.26"
08/07/2018,0.8124190,0.8248006,0.7403772,0.7415172,"109,323,144.48","138,730,413.81","2,190,341,557.97"
08/06/2018,0.9177522,0.9327290,0.8090401,0.8122252,"63,508,708.96","71,369,546.19","2,473,385,207.10"
08/05/2018,0.8598140,0.9623469,0.8577184,0.9182485,"68,661,829.85","75,237,265.63","2,536,610,464.99"
08/04/2018,0.9622782,0.9816336,0.8493542,0.8601793,"59,193,134.61","66,838,898.61","2,461,577,219.49"
08/03/2018,0.8954203,0.9661464,0.7923275,0.9601484,"123,919,347.52","136,197,425.34","2,528,958,078.49"
08/02/2018,0.9248220,0.9314790,0.8825670,0.8880150,"32,432,600.00","35,769,116.35","2,624,717,739.12"
08/02/2018,0.9321198,0.9371836,0.8941320,0.8955362,"32,285,474.66","35,304,311.54","2,541,855,388.39"
08/01/2018,0.9443660,0.9446440,0.9034870,0.9237070,"32,731,300.00","35,230,896.90","2,640,079,354.78"
07/31/2018,0.9767910,0.9863180,0.9309160,0.9446050,"35,213,200.00","36,693,507.84","2,758,285,046.06"
07/30/2018,1.01,1.01,0.9525860,0.9790220,"32,454,800.00","32,852,246.48","2,835,425,136.92"
07/29/2018,1.03,1.03,1.00,1.01,"29,936,100.00","29,421,228.50","2,876,391,148.36"
07/28/2018,1.01,1.03,0.9995830,1.02,"36,484,300.00","35,948,815.43","2,803,593,232.41"
07/27/2018,1.01,1.03,0.9735940,1.01,"43,646,200.00","43,390,262.54","2,795,620,774.40"
07/26/2018,0.9857770,1.06,0.9857770,1.01,"49,095,200.00","48,590,418.44","2,741,051,133.41"
07/25/2018,0.9788030,1.00,0.9658950,0.9865930,"35,931,200.00","36,559,186.28","2,710,215,828.69"
07/24/2018,0.9348070,0.9940090,0.9186110,0.9845750,"42,266,100.00","44,119,079.27","2,528,193,536.30"
07/23/2018,0.9809440,1.01,0.9338650,0.9338920,"37,922,200.00","39,310,845.80","2,816,437,454.26"
07/22/2018,1.00,1.01,0.9747010,0.9819900,"29,770,100.00","30,020,084.75","2,813,056,348.64"
07/21/2018,0.9654190,1.02,0.9509350,1.01,"31,923,700.00","32,357,664.82","2,621,210,775.50"
07/20/2018,1.03,1.03,0.9551240,0.9658260,"45,455,800.00","45,673,319.18","2,950,098,110.94"
07/19/2018,1.08,1.09,1.03,1.05,"41,865,300.00","39,402,635.29","3,048,514,605.71"
07/18/2018,1.13,1.16,1.08,1.09,"60,488,500.00","54,249,775.78","3,204,718,940.77"
07/17/2018,1.08,1.15,1.06,1.13,"58,799,600.00","53,212,307.69","2,943,769,191.08"
07/16/2018,0.9985370,1.09,0.9871610,1.09,"50,379,700.00","48,375,758.40","2,651,776,276.90"
07/15/2018,0.9716620,1.01,0.9703560,0.9970940,"28,366,900.00","28,732,434.03","2,674,175,940.90"
07/14/2018,0.9617080,0.9799000,0.9550500,0.9731280,"22,712,900.00","23,477,163.85","2,657,489,870.58"
07/13/2018,0.9634400,0.9914470,0.9579870,0.9613220,"32,474,300.00","33,528,814.75","2,698,042,707.78"
07/12/2018,1.00,1.00,0.9362670,0.9616360,"36,982,200.00","37,950,867.43","2,817,318,531.26"
07/11/2018,0.9538520,0.9994920,0.9499500,0.9994920,"38,342,100.00","39,297,158.49","2,588,140,283.74"
07/10/2018,1.04,1.04,0.9569730,0.9573890,"49,124,200.00","49,193,538.29","3,019,086,000.25"
07/09/2018,1.08,1.09,1.04,1.04,"41,736,600.00","39,281,505.88","3,076,435,600.00"
07/08/2018,1.12,1.15,1.08,1.08,"46,201,300.00","41,716,749.44","3,201,234,820.74"
07/07/2018,1.06,1.12,1.04,1.12,"47,605,100.00","43,875,668.20","2,857,461,456.00"
07/06/2018,1.16,1.16,1.04,1.06,"63,128,700.00","57,130,045.25","3,356,932,423.25"
07/05/2018,1.21,1.21,1.12,1.16,"64,937,700.00","55,266,127.66","3,400,555,928.28"
07/04/2018,1.15,1.24,1.11,1.21,"62,147,200.00","52,778,938.43","3,099,027,660.69"
07/03/2018,1.16,1.22,1.13,1.14,"72,266,896.00","62,165,071.83","3,295,289,557.89"
07/02/2018,1.07,1.17,1.04,1.16,"68,270,096.00","61,504,590.99","2,848,297,112.28"
07/01/2018,1.01,1.08,0.9897560,1.07,"56,746,600.00","54,698,734.09","2,720,764,577.52"
06/30/2018,0.9648070,1.02,0.9648070,1.01,"47,707,100.00","48,193,687.57","2,628,350,687.30"
06/29/2018,0.9219880,0.9758300,0.8992700,0.9628350,"51,143,200.00","54,408,773.80","2,501,864,475.46"
06/28/2018,0.9877600,0.9965740,0.9081380,0.9189370,"41,007,900.00","43,036,997.60","2,846,838,281.89"
06/27/2018,0.9411550,1.00,0.9303870,0.9870450,"44,753,100.00","46,393,252.24","2,556,607,359.34"
06/26/2018,1.02,1.02,0.9419160,0.9430990,"41,734,200.00","42,531,506.25","2,954,672,453.68"
06/25/2018,0.9782720,1.05,0.9608350,1.02,"56,410,300.00","56,282,159.59","2,671,890,270.39"
06/24/2018,1.04,1.04,0.8981180,0.9782620,"71,093,800.00","71,877,625.51","2,915,738,860.19"
06/23/2018,0.9828140,1.06,0.9670910,1.04,"55,770,200.00","55,082,971.08","2,659,463,951.43"
06/22/2018,1.16,1.17,0.9445710,0.9799120,"83,652,600.00","78,648,898.12","3,493,428,587.98"
06/21/2018,1.16,1.18,1.14,1.16,"47,678,800.00","41,102,413.79","3,230,765,568.00"
06/20/2018,1.18,1.18,1.12,1.16,"62,804,300.00","54,141,637.93","3,276,359,168.00"
06/19/2018,1.18,1.24,1.16,1.18,"67,955,696.00","57,105,626.89","3,312,796,836.88"
06/18/2018,1.17,1.21,1.10,1.18,"80,223,904.00","68,861,720.17","3,218,457,465.49"
06/17/2018,1.20,1.21,1.17,1.17,"51,911,900.00","43,715,284.21","3,383,604,704.27"
06/16/2018,1.18,1.22,1.17,1.20,"50,766,400.00","42,571,404.61","3,270,901,444.80"
06/15/2018,1.28,1.30,1.17,1.19,"66,535,900.00","53,875,222.67","3,689,603,140.84"
06/14/2018,1.21,1.30,1.19,1.28,"91,436,000.00","73,442,570.28","3,275,115,426.00"
06/13/2018,1.26,1.28,1.16,1.21,"90,333,504.00","73,591,449.29","3,558,407,532.96"
06/12/2018,1.44,1.45,1.24,1.27,"82,151,504.00","60,852,965.93","4,253,666,570.08"
06/11/2018,1.37,1.46,1.33,1.45,"75,875,696.00","54,100,318.00","3,674,968,529.21"
06/10/2018,1.63,1.63,1.32,1.37,"129,431,000.00","87,012,436.97","4,913,724,790.66"
06/09/2018,1.71,1.74,1.63,1.63,"73,081,400.00","43,565,663.19","4,886,554,025.62"
06/08/2018,1.69,1.73,1.67,1.71,"61,671,000.00","36,277,058.82","4,680,691,035.32"
06/07/2018,1.70,1.74,1.68,1.70,"67,262,200.00","39,449,970.67","4,735,989,267.58"
06/06/2018,1.75,1.76,1.65,1.70,"76,212,096.00","44,438,539.94","4,906,537,490.07"
06/05/2018,1.73,1.78,1.67,1.75,"85,746,200.00","49,492,756.13","4,757,954,826.24"
06/04/2018,1.81,1.85,1.70,1.72,"106,403,000.00","60,114,689.27","5,170,649,793.49"
06/03/2018,1.89,2.00,1.79,1.81,"158,540,992.00","84,668,086.52","5,446,949,141.22"
06/02/2018,1.93,1.94,1.86,1.90,"113,447,000.00","59,474,180.87","5,389,317,978.95"
06/01/2018,1.76,1.94,1.72,1.93,"145,124,000.00","78,979,047.62","4,649,251,776.99"
05/31/2018,1.57,1.81,1.57,1.75,"129,956,000.00","77,585,671.64","4,185,125,244.34"
05/30/2018,1.59,1.64,1.52,1.57,"81,370,200.00","51,500,126.58","4,450,223,958.42"
05/29/2018,1.36,1.65,1.34,1.59,"115,233,000.00","77,597,979.80","3,517,635,064.75"
05/28/2018,1.46,1.47,1.35,1.35,"54,854,700.00","38,973,143.87","4,227,654,310.87"
05/27/2018,1.48,1.48,1.42,1.46,"53,187,200.00","36,429,589.04","4,103,274,496.00"
05/26/2018,1.49,1.54,1.46,1.48,"47,325,400.00","31,708,810.72","4,184,542,999.78"
05/25/2018,1.54,1.58,1.46,1.49,"60,063,900.00","39,580,823.72","4,345,571,434.95"
05/24/2018,1.49,1.55,1.40,1.53,"69,067,296.00","46,276,245.23","4,031,479,910.90"
05/23/2018,1.63,1.64,1.41,1.47,"83,679,696.00","54,425,818.54","4,750,739,147.76"
05/22/2018,1.73,1.74,1.62,1.63,"50,660,600.00","30,155,119.05","4,956,328,991.41"
05/21/2018,1.83,1.84,1.72,1.72,"49,624,200.00","27,917,974.68","5,248,813,911.07"
05/20/2018,1.75,1.84,1.74,1.83,"47,072,900.00","26,297,709.50","4,754,469,370.40"
05/19/2018,1.76,1.81,1.72,1.75,"49,493,100.00","28,121,079.55","4,916,980,332.25"
05/18/2018,1.72,1.78,1.66,1.76,"59,367,100.00","34,316,242.77","4,699,472,151.27"
05/17/2018,1.91,1.96,1.69,1.73,"75,466,304.00","41,408,122.91","5,578,160,615.58"
05/16/2018,2.00,2.00,1.82,1.90,"80,072,000.00","41,488,082.90","5,641,009,135.83"
05/15/2018,1.95,2.09,1.92,2.00,"100,872,000.00","50,689,447.24","5,388,701,450.24"
05/14/2018,2.01,2.02,1.84,1.95,"83,450,304.00","42,685,577.49","5,614,380,020.18"
05/13/2018,1.91,2.03,1.84,2.01,"83,447,000.00","42,848,267.01","5,154,935,283.90"
05/12/2018,1.85,1.96,1.71,1.90,"109,540,000.00","59,051,212.94","5,022,976,716.80"
05/11/2018,2.14,2.15,1.80,1.84,"141,572,992.00","71,411,345.27","6,404,794,827.83"
05/10/2018,2.28,2.31,2.14,2.14,"83,346,896.00","37,585,973.39","6,559,769,472.00"
05/09/2018,2.44,2.44,2.27,2.28,"112,923,000.00","47,899,469.78","7,019,681,411.93"
05/08/2018,2.26,2.59,2.25,2.45,"333,348,000.00","139,622,198.95","6,118,420,344.16"
05/07/2018,2.31,2.31,2.11,2.26,"109,952,000.00","48,921,913.24","6,371,894,076.04"
05/06/2018,2.38,2.51,2.21,2.30,"114,890,000.00","48,889,361.70","6,758,073,600.00"
05/05/2018,2.47,2.47,2.31,2.38,"101,642,000.00","42,218,899.27","6,931,432,003.76"
05/04/2018,2.58,2.59,2.35,2.47,"150,327,008.00","60,190,994.19","7,250,767,949.73"
05/03/2018,2.27,2.68,2.20,2.60,"327,371,008.00","134,306,054.56","5,918,172,960.00"
05/02/2018,1.99,2.31,1.94,2.26,"166,059,008.00","78,145,415.53","5,188,433,217.70"
05/01/2018,1.96,1.98,1.84,1.98,"66,547,100.00","34,302,628.87","5,334,861,229.25"
04/30/2018,2.04,2.05,1.94,1.96,"61,762,500.00","30,919,899.87","5,785,138,302.04"
04/29/2018,2.03,2.12,1.94,2.05,"83,230,200.00","40,899,361.18","5,607,878,240.16"
04/28/2018,1.89,2.09,1.89,2.04,"71,172,496.00","35,991,148.42","5,087,075,229.49"
04/27/2018,2.05,2.09,1.89,1.90,"68,547,104.00","34,576,092.81","5,931,013,880.59"
04/26/2018,1.79,2.05,1.73,2.04,"84,783,800.00","44,564,415.24","4,652,217,539.76"
04/25/2018,2.14,2.14,1.74,1.80,"154,364,992.00","78,959,075.19","6,451,268,388.98"
04/24/2018,2.13,2.21,2.12,2.15,"97,529,200.00","45,309,732.87","5,920,610,066.46"
04/23/2018,2.00,2.18,2.00,2.13,"93,462,000.00","44,987,725.63","5,427,793,245.75"
04/22/2018,1.92,2.10,1.89,2.01,"95,478,200.00","48,221,313.13","5,261,768,459.46"
04/21/2018,1.97,1.99,1.80,1.92,"80,024,496.00","41,679,425.00","5,481,625,600.00"
04/20/2018,1.77,2.00,1.74,1.97,"109,930,000.00","58,786,096.26","4,674,965,675.53"
04/19/2018,1.69,1.78,1.65,1.77,"66,210,300.00","38,438,490.57","4,558,476,068.16"
04/18/2018,1.55,1.70,1.55,1.69,"58,938,900.00","36,325,978.43","4,147,768,738.84"
04/17/2018,1.62,1.66,1.54,1.55,"57,495,900.00","36,104,175.82","4,623,269,001.08"
04/16/2018,1.66,1.69,1.52,1.62,"83,770,400.00","51,630,446.84","4,631,398,863.80"
04/15/2018,1.44,1.69,1.44,1.67,"135,480,992.00","86,846,789.74","3,729,873,656.34"
04/14/2018,1.31,1.45,1.29,1.43,"47,173,200.00","34,432,992.70","3,494,734,479.22"
04/13/2018,1.33,1.50,1.28,1.32,"90,093,696.00","66,367,363.54","3,812,771,450.18"
04/12/2018,1.07,1.38,1.04,1.34,"81,319,296.00","67,345,172.67","2,669,082,337.43"
04/11/2018,1.01,1.07,1.00,1.07,"23,924,000.00","23,059,277.11","2,716,604,459.07"
04/10/2018,0.9905510,1.01,0.9677990,1.01,"21,163,200.00","21,278,369.17","2,711,250,850.47"
04/09/2018,1.02,1.06,0.9672570,0.9895050,"25,263,700.00","25,033,628.44","2,899,367,891.17"
04/08/2018,0.9810090,1.05,0.9810090,1.02,"23,121,200.00","22,937,596.01","2,694,678,016.77"
04/07/2018,0.9354520,1.01,0.9345620,0.9847190,"13,535,500.00","14,009,247.21","2,551,175,231.13"
04/06/2018,0.9797340,0.9953090,0.9292040,0.9353670,"13,385,200.00","13,944,318.36","2,794,634,582.43"
04/05/2018,0.9902490,0.9909480,0.9411450,0.9829530,"19,414,000.00","19,884,797.44","2,733,863,021.22"
04/04/2018,1.11,1.11,0.9709670,0.9901580,"20,877,700.00","19,973,284.70","3,251,110,998.19"
04/03/2018,1.03,1.12,1.03,1.11,"30,602,800.00","28,534,079.25","2,775,368,735.14"
04/02/2018,0.9951760,1.06,0.9908560,1.03,"26,124,500.00","25,637,188.32","2,736,601,853.34"
04/01/2018,1.08,1.10,0.9566150,0.9947980,"35,953,200.00","34,809,591.78","3,119,603,635.31"
03/31/2018,1.11,1.16,1.07,1.08,"28,350,300.00","25,656,380.09","3,159,850,273.19"
03/30/2018,1.09,1.14,1.05,1.11,"37,597,100.00","34,257,038.72","3,000,772,524.40"
03/29/2018,1.19,1.19,1.07,1.09,"38,707,000.00","34,103,083.70","3,452,265,448.51"
03/28/2018,1.17,1.24,1.16,1.19,"24,150,200.00","20,294,285.71","3,258,652,416.00"
03/27/2018,1.23,1.24,1.16,1.17,"29,726,700.00","24,772,250.00","3,519,462,268.72"
03/26/2018,1.32,1.33,1.18,1.24,"32,849,900.00","25,917,080.87","3,756,940,652.90"
03/25/2018,1.31,1.35,1.28,1.32,"26,291,200.00","19,993,307.98","3,640,177,325.58"
03/24/2018,1.35,1.41,1.33,1.33,"29,655,100.00","21,885,682.66","3,833,388,876.03"
03/23/2018,1.33,1.34,1.25,1.34,"30,507,500.00","23,199,619.77","3,615,347,792.24"
03/22/2018,1.37,1.41,1.27,1.33,"35,665,500.00","26,517,100.37","3,850,690,552.30"
03/21/2018,1.45,1.49,1.34,1.37,"57,554,800.00","40,746,761.06","4,162,254,603.21"
03/20/2018,1.33,1.52,1.30,1.44,"67,039,500.00","47,971,019.68","3,588,506,959.56"
03/19/2018,1.24,1.34,1.19,1.33,"55,966,600.00","43,895,372.55","3,295,533,184.96"
03/18/2018,1.14,1.29,1.06,1.23,"111,700,000.00","94,661,016.95","3,040,163,082.41"
03/17/2018,1.10,1.15,1.07,1.14,"38,853,100.00","34,845,829.60","2,999,493,158.18"
03/16/2018,1.10,1.15,1.03,1.10,"29,977,700.00","27,376,894.98","3,047,608,714.47"
03/15/2018,1.12,1.14,1.04,1.09,"43,235,400.00","39,394,441.91","3,141,094,651.30"
03/14/2018,1.31,1.37,1.11,1.12,"45,727,000.00","37,252,138.49","3,989,927,725.71"
03/13/2018,1.34,1.35,1.29,1.31,"22,675,600.00","17,146,011.34","3,748,184,579.42"
03/12/2018,1.39,1.42,1.28,1.34,"27,739,400.00","20,434,180.48","3,914,382,549.49"
03/11/2018,1.31,1.43,1.28,1.39,"31,315,700.00","23,153,937.15","3,531,691,093.18"
03/10/2018,1.40,1.47,1.29,1.31,"31,847,500.00","23,288,848.26","4,063,173,856.73"
03/09/2018,1.40,1.41,1.20,1.39,"58,591,300.00","43,400,962.96","3,769,392,566.33"
03/08/2018,1.53,1.55,1.39,1.40,"35,024,800.00","23,866,984.67","4,461,936,601.14"
03/07/2018,1.70,1.71,1.38,1.53,"68,445,504.00","43,319,939.24","4,876,210,490.56"
03/06/2018,1.87,1.89,1.66,1.70,"61,796,200.00","34,716,966.29","5,446,083,644.24"
03/05/2018,1.90,1.90,1.86,1.88,"24,413,600.00","12,951,511.94","5,286,253,829.45"
03/04/2018,1.86,1.91,1.81,1.89,"28,452,300.00","15,235,502.01","5,117,530,715.43"
03/03/2018,1.91,1.96,1.85,1.86,"25,861,200.00","13,647,071.24","5,404,998,386.24"
03/02/2018,1.98,2.01,1.86,1.92,"27,602,600.00","14,209,832.69","5,572,337,862.00"
03/01/2018,1.85,2.01,1.84,1.97,"41,523,600.00","21,655,071.71","5,015,395,214.94"
02/28/2018,1.97,2.02,1.85,1.86,"39,190,300.00","20,358,597.40","5,669,786,935.05"
02/27/2018,1.88,2.08,1.82,1.97,"63,311,700.00","32,677,006.45","5,131,492,125.89"
02/26/2018,1.82,1.90,1.77,1.87,"43,478,500.00","23,629,619.57","4,968,473,999.74"
02/25/2018,1.77,1.98,1.75,1.82,"103,799,000.00","56,720,765.03","4,943,711,392.35"
02/24/2018,1.75,1.80,1.65,1.78,"41,594,100.00","23,836,160.46","4,772,198,832.90"
02/23/2018,1.61,1.81,1.58,1.75,"39,323,100.00","23,302,577.78","4,320,169,837.71"
02/22/2018,1.75,1.86,1.58,1.62,"53,125,800.00","31,204,581.50","5,112,865,943.70"
02/21/2018,1.90,1.96,1.74,1.76,"50,765,900.00","27,590,163.04","5,510,569,565.09"
02/20/2018,2.09,2.12,1.88,1.91,"49,930,400.00","24,965,200.00","6,073,830,802.09"
02/19/2018,1.99,2.14,1.99,2.09,"32,581,400.00","15,874,007.31","5,422,538,285.93"
02/18/2018,2.20,2.21,1.98,1.98,"43,653,800.00","20,862,031.06","6,469,443,072.00"
02/17/2018,2.10,2.21,2.08,2.20,"42,149,700.00","19,627,334.11","5,702,721,953.16"
02/16/2018,2.12,2.18,2.00,2.10,"44,770,200.00","21,319,142.86","5,894,521,856.00"
